CODGEO;sous_seg1;Seg1
221350000;5;5.0
22136;8_2;8.0
221360000;8_2;8.0
22137;3_1;3.0
221370000;3_1;3.0
22138;2_2;2.0
221380000;2_2;2.0
22139;1;1.0
221390000;1;1.0
22140;1;1.0
221400000;1;1.0
22141;1;1.0
221410000;1;1.0
22143;8_1;8.0
221430000;8_1;8.0
22144;3_2;3.0
221440000;3_2;3.0
22145;2_3;2.0
221450000;2_3;2.0
22146;2_3;2.0
221460000;2_3;2.0
22147;8_1;8.0
221470000;8_1;8.0
22148;1;1.0
221480000;1;1.0
22149;2_3;2.0
221490000;2_3;2.0
22150;3_3;3.0
221500000;3_3;3.0
22151;3_3;3.0
221510000;3_3;3.0
22152;5;5.0
221520000;5;5.0
22153;3_1;3.0
221530000;3_1;3.0
22154;2_3;2.0
221540000;2_3;2.0
22155;2_3;2.0
221550000;2_3;2.0
22156;3_3;3.0
221560000;3_3;3.0
22157;1;1.0
221570000;1;1.0
22158;5;5.0
221580000;5;5.0
22160;3_2;3.0
221600000;3_2;3.0
22161;3_1;3.0
221610000;3_1;3.0
22162;8_2;8.0
221620000;8_2;8.0
22163;1;1.0
221630000;1;1.0
22164;2_3;2.0
221640000;2_3;2.0
22165;3_1;3.0
221650000;3_1;3.0
22166;5;5.0
221660000;5;5.0
22167;1;1.0
221670000;1;1.0
22168;8_1;8.0
221680000;8_1;8.0
22169;2_2;2.0
221690000;2_2;2.0
22170;3_3;3.0
221700000;3_3;3.0
22171;5;5.0
221710000;5;5.0
22172;5;5.0
221720000;5;5.0
22173;3_1;3.0
221730000;3_1;3.0
22174;2_3;2.0
221740000;2_3;2.0
22175;2_3;2.0
221750000;2_3;2.0
22176;5;5.0
221760000;5;5.0
22177;2_3;2.0
221770000;2_3;2.0
22178;3_1;3.0
221780000;3_1;3.0
22179;5;5.0
221790000;5;5.0
22180;5;5.0
221800000;5;5.0
22181;2_2;2.0
221810000;2_2;2.0
22182;3_1;3.0
221820000;3_1;3.0
22183;5;5.0
221830000;5;5.0
22184;3_1;3.0
221840000;3_1;3.0
22185;5;5.0
221850000;5;5.0
22186;8_1;8.0
221860000;8_1;8.0
221870101;8_1;8.0
221870102;3_3;3.0
221870103;3_2;3.0
221870104;4;4.0
221870105;3_3;3.0
221870106;4;4.0
22188;3_1;3.0
221880000;3_1;3.0
22189;2_3;2.0
221890000;2_3;2.0
22190;3_1;3.0
221900000;3_1;3.0
22191;5;5.0
221910000;5;5.0
22192;2_2;2.0
221920000;2_2;2.0
22193;3_1;3.0
221930000;3_1;3.0
22194;8_1;8.0
221940000;8_1;8.0
22195;5;5.0
221950000;5;5.0
22196;3_3;3.0
221960000;3_3;3.0
22197;4;4.0
221970000;4;4.0
22198;4;4.0
221980000;4;4.0
22199;3_1;3.0
221990000;3_1;3.0
22200;2_3;2.0
222000000;2_3;2.0
22201;2_3;2.0
222010000;2_3;2.0
22202;3_1;3.0
222020000;3_1;3.0
22203;5;5.0
222030000;5;5.0
22204;2_3;2.0
222040000;2_3;2.0
22205;1;1.0
222050000;1;1.0
22206;5;5.0
222060000;5;5.0
22207;5;5.0
222070000;5;5.0
22208;3_1;3.0
222080000;3_1;3.0
22209;8_1;8.0
222090000;8_1;8.0
22210;4;4.0
222100000;4;4.0
22211;3_1;3.0
222110000;3_1;3.0
22212;3_2;3.0
222120000;3_2;3.0
22213;5;5.0
222130000;5;5.0
22214;4;4.0
222140000;4;4.0
222150101;3_1;3.0
222150102;4;4.0
222150103;5;5.0
222150104;3_3;3.0
222150105;4;4.0
22216;2_3;2.0
222160000;2_3;2.0
22217;2_1;2.0
222170000;2_1;2.0
22218;2_3;2.0
222180000;2_3;2.0
22219;5;5.0
222190000;5;5.0
22220;3_1;3.0
222200000;3_1;3.0
22221;3_1;3.0
222210000;3_1;3.0
22222;5;5.0
222220000;5;5.0
22223;3_2;3.0
222230000;3_2;3.0
22224;5;5.0
222240000;5;5.0
22225;5;5.0
222250000;5;5.0
22226;3_1;3.0
222260000;3_1;3.0
22227;2_3;2.0
222270000;2_3;2.0
22228;3_1;3.0
222280000;3_1;3.0
22229;3_1;3.0
222290000;3_1;3.0
22231;2_2;2.0
222310000;2_2;2.0
22232;3_1;3.0
222320000;3_1;3.0
22233;2_3;2.0
222330000;2_3;2.0
22234;1;1.0
222340000;1;1.0
22235;1;1.0
222350000;1;1.0
22236;2_3;2.0
222360000;2_3;2.0
22237;4;4.0
222370000;4;4.0
22238;2_3;2.0
222380000;2_3;2.0
22239;2_3;2.0
222390000;2_3;2.0
22240;3_1;3.0
222400000;3_1;3.0
22241;3_1;3.0
222410000;3_1;3.0
22242;3_1;3.0
222420000;3_1;3.0
22243;1;1.0
222430000;1;1.0
22244;3_1;3.0
222440000;3_1;3.0
22245;2_3;2.0
222450000;2_3;2.0
22246;2_3;2.0
222460000;2_3;2.0
22247;2_3;2.0
222470000;2_3;2.0
22248;3_1;3.0
222480000;3_1;3.0
22249;2_3;2.0
222490000;2_3;2.0
22250;5;5.0
222500000;5;5.0
22251;8_1;8.0
222510000;8_1;8.0
22253;2_2;2.0
222530000;2_2;2.0
22254;2_3;2.0
222540000;2_3;2.0
22255;1;1.0
222550000;1;1.0
22256;3_1;3.0
222560000;3_1;3.0
22257;1;1.0
222570000;1;1.0
22258;5;5.0
222580000;5;5.0
22259;8_1;8.0
222590000;8_1;8.0
22260;1;1.0
222600000;1;1.0
22261;2_3;2.0
222610000;2_3;2.0
22262;5;5.0
222620000;5;5.0
22263;2_1;2.0
222630000;2_1;2.0
22264;3_1;3.0
222640000;3_1;3.0
22265;2_3;2.0
222650000;2_3;2.0
22266;8_1;8.0
222660000;8_1;8.0
22267;2_3;2.0
222670000;2_3;2.0
22268;1;1.0
222680000;1;1.0
22269;1;1.0
222690000;1;1.0
22271;1;1.0
222710000;1;1.0
22272;5;5.0
222720000;5;5.0
22273;5;5.0
222730000;5;5.0
22274;1;1.0
222740000;1;1.0
22275;2_3;2.0
222750000;2_3;2.0
22276;1;1.0
222760000;1;1.0
22277;3_1;3.0
222770000;3_1;3.0
222780101;5;5.0
222780102;3_2;3.0
222780103;5;5.0
222780104;4;4.0
222780105;4;4.0
222780106;4;4.0
222780107;6_1;6.0
222780108;8_2;8.0
222780109;4;4.0
222780110;4;4.0
222780111;3_2;3.0
222780112;4;4.0
222780113;4;4.0
222780114;4;4.0
222780115;3_2;3.0
222780116;4;4.0
222780117;4;4.0
222780118;5;5.0
222780119;4;4.0
222780120;3_3;3.0
22279;2_3;2.0
222790000;2_3;2.0
22280;3_2;3.0
222800000;3_2;3.0
22281;3_3;3.0
222810000;3_3;3.0
22282;5;5.0
222820000;5;5.0
22283;2_3;2.0
222830000;2_3;2.0
22284;2_1;2.0
222840000;2_1;2.0
22285;2_1;2.0
222850000;2_1;2.0
22286;2_3;2.0
222860000;2_3;2.0
22287;3_3;3.0
222870000;3_3;3.0
22288;2_1;2.0
222880000;2_1;2.0
22289;2_1;2.0
222890000;2_1;2.0
22290;3_1;3.0
222900000;3_1;3.0
22291;2_2;2.0
222910000;2_2;2.0
22292;2_3;2.0
222920000;2_3;2.0
22293;1;1.0
222930000;1;1.0
22294;1;1.0
222940000;1;1.0
22295;1;1.0
222950000;1;1.0
22296;2_3;2.0
222960000;2_3;2.0
22297;2_1;2.0
222970000;2_1;2.0
22298;2_3;2.0
222980000;2_3;2.0
22299;3_3;3.0
222990000;3_3;3.0
22300;2_1;2.0
223000000;2_1;2.0
22302;4;4.0
223020000;4;4.0
22303;2_1;2.0
223030000;2_1;2.0
22304;1;1.0
223040000;1;1.0
22305;3_1;3.0
223050000;3_1;3.0
22306;2_1;2.0
223060000;2_1;2.0
22307;4;4.0
223070000;4;4.0
22308;3_1;3.0
223080000;3_1;3.0
22309;2_2;2.0
223090000;2_2;2.0
22310;1;1.0
223100000;1;1.0
22311;3_1;3.0
223110000;3_1;3.0
22312;2_3;2.0
223120000;2_3;2.0
22313;2_3;2.0
223130000;2_3;2.0
22314;1;1.0
223140000;1;1.0
22315;1;1.0
223150000;1;1.0
22316;2_3;2.0
223160000;2_3;2.0
22317;2_1;2.0
223170000;2_1;2.0
22318;2_1;2.0
223180000;2_1;2.0
22319;3_1;3.0
223190000;3_1;3.0
22320;2_2;2.0
223200000;2_2;2.0
22321;5;5.0
223210000;5;5.0
22322;1;1.0
223220000;1;1.0
22323;2_3;2.0
223230000;2_3;2.0
22324;5;5.0
223240000;5;5.0
22325;8_1;8.0
223250000;8_1;8.0
22326;1;1.0
223260000;1;1.0
22327;3_2;3.0
223270000;3_2;3.0
22328;2_3;2.0
223280000;2_3;2.0
22330;2_1;2.0
223300000;2_1;2.0
22331;2_2;2.0
223310000;2_2;2.0
22332;1;1.0
223320000;1;1.0
22333;2_3;2.0
223330000;2_3;2.0
22334;1;1.0
223340000;1;1.0
22335;2_3;2.0
223350000;2_3;2.0
22337;2_3;2.0
223370000;2_3;2.0
22338;1;1.0
223380000;1;1.0
22339;5;5.0
223390000;5;5.0
22340;2_3;2.0
223400000;2_3;2.0
22341;2_1;2.0
223410000;2_1;2.0
22342;1;1.0
223420000;1;1.0
22343;5;5.0
223430000;5;5.0
22344;2_3;2.0
223440000;2_3;2.0
22345;2_3;2.0
223450000;2_3;2.0
22346;2_3;2.0
223460000;2_3;2.0
22347;3_2;3.0
223470000;3_2;3.0
22348;1;1.0
223480000;1;1.0
22349;3_3;3.0
223490000;3_3;3.0
22350;1;1.0
223500000;1;1.0
22351;2_2;2.0
223510000;2_2;2.0
22352;2_3;2.0
223520000;2_3;2.0
22353;5;5.0
223530000;5;5.0
22354;1;1.0
223540000;1;1.0
22356;3_3;3.0
223560000;3_3;3.0
22357;3_2;3.0
223570000;3_2;3.0
22358;1;1.0
223580000;1;1.0
22359;1;1.0
223590000;1;1.0
22360;8_2;8.0
223600000;8_2;8.0
22361;3_1;3.0
223610000;3_1;3.0
22362;8_1;8.0
223620000;8_1;8.0
22363;2_3;2.0
223630000;2_3;2.0
22364;2_3;2.0
223640000;2_3;2.0
22365;2_3;2.0
223650000;2_3;2.0
22366;1;1.0
223660000;1;1.0
22367;3_3;3.0
223670000;3_3;3.0
22368;3_3;3.0
223680000;3_3;3.0
22369;2_2;2.0
223690000;2_2;2.0
22370;1;1.0
223700000;1;1.0
22371;2_3;2.0
223710000;2_3;2.0
22372;4;4.0
223720000;4;4.0
22373;1;1.0
223730000;1;1.0
22375;3_1;3.0
223750000;3_1;3.0
22376;2_3;2.0
223760000;2_3;2.0
22377;3_2;3.0
223770000;3_2;3.0
22378;3_1;3.0
223780000;3_1;3.0
22379;2_3;2.0
223790000;2_3;2.0
22380;1;1.0
223800000;1;1.0
22381;1;1.0
223810000;1;1.0
22383;2_2;2.0
223830000;2_2;2.0
22384;5;5.0
223840000;5;5.0
22385;3_2;3.0
223850000;3_2;3.0
22386;2_2;2.0
223860000;2_2;2.0
22387;2_3;2.0
223870000;2_3;2.0
22388;2_3;2.0
223880000;2_3;2.0
22389;8_1;8.0
223890000;8_1;8.0
22390;1;1.0
223900000;1;1.0
22391;2_3;2.0
223910000;2_3;2.0
23001;5;5.0
230010000;5;5.0
23002;1;1.0
230020000;1;1.0
23003;2_2;2.0
230030000;2_2;2.0
23004;2_3;2.0
230040000;2_3;2.0
23005;2_1;2.0
230050000;2_1;2.0
23006;2_1;2.0
230060000;2_1;2.0
23007;1;1.0
230070000;1;1.0
23008;8_1;8.0
230080000;8_1;8.0
23009;1;1.0
230090000;1;1.0
23010;2_1;2.0
230100000;2_1;2.0
23011;2_3;2.0
230110000;2_3;2.0
23012;2_1;2.0
230120000;2_1;2.0
23013;5;5.0
230130000;5;5.0
23014;2_1;2.0
230140000;2_1;2.0
23015;2_3;2.0
230150000;2_3;2.0
23016;2_1;2.0
230160000;2_1;2.0
23017;1;1.0
230170000;1;1.0
23018;2_1;2.0
230180000;2_1;2.0
23019;2_1;2.0
230190000;2_1;2.0
23020;3_1;3.0
230200000;3_1;3.0
23021;4;4.0
230210000;4;4.0
23022;2_3;2.0
230220000;2_3;2.0
23023;2_1;2.0
230230000;2_1;2.0
23024;2_2;2.0
230240000;2_2;2.0
23025;5;5.0
230250000;5;5.0
23026;2_3;2.0
230260000;2_3;2.0
23027;1;1.0
230270000;1;1.0
23028;1;1.0
230280000;1;1.0
23029;2_3;2.0
230290000;2_3;2.0
23030;8_1;8.0
230300000;8_1;8.0
23031;5;5.0
230310000;5;5.0
23032;2_2;2.0
230320000;2_2;2.0
23033;1;1.0
230330000;1;1.0
23034;2_1;2.0
230340000;2_1;2.0
23035;2_3;2.0
230350000;2_3;2.0
23036;2_3;2.0
230360000;2_3;2.0
23037;2_1;2.0
230370000;2_1;2.0
23038;1;1.0
230380000;1;1.0
23039;2_3;2.0
230390000;2_3;2.0
23040;2_3;2.0
230400000;2_3;2.0
23041;2_3;2.0
230410000;2_3;2.0
23042;2_1;2.0
230420000;2_1;2.0
23043;2_1;2.0
230430000;2_1;2.0
23044;2_1;2.0
230440000;2_1;2.0
23045;3_1;3.0
230450000;3_1;3.0
23046;2_1;2.0
230460000;2_1;2.0
23047;2_1;2.0
230470000;2_1;2.0
23048;2_3;2.0
230480000;2_3;2.0
23049;1;1.0
230490000;1;1.0
23050;2_3;2.0
230500000;2_3;2.0
23051;2_1;2.0
230510000;2_1;2.0
23052;1;1.0
230520000;1;1.0
23053;1;1.0
230530000;1;1.0
23054;2_1;2.0
230540000;2_1;2.0
23055;2_1;2.0
230550000;2_1;2.0
23056;2_1;2.0
230560000;2_1;2.0
23057;3_1;3.0
230570000;3_1;3.0
23058;2_1;2.0
230580000;2_1;2.0
23059;1;1.0
230590000;1;1.0
23060;2_1;2.0
230600000;2_1;2.0
23061;5;5.0
230610000;5;5.0
23062;2_3;2.0
230620000;2_3;2.0
23063;2_1;2.0
230630000;2_1;2.0
23064;2_3;2.0
230640000;2_3;2.0
23065;2_3;2.0
230650000;2_3;2.0
23066;2_1;2.0
230660000;2_1;2.0
23067;3_1;3.0
230670000;3_1;3.0
23068;3_1;3.0
230680000;3_1;3.0
23069;2_3;2.0
230690000;2_3;2.0
23070;2_3;2.0
230700000;2_3;2.0
23071;2_1;2.0
230710000;2_1;2.0
23072;2_2;2.0
230720000;2_2;2.0
23073;2_3;2.0
230730000;2_3;2.0
23074;2_1;2.0
230740000;2_1;2.0
23075;5;5.0
230750000;5;5.0
23076;5;5.0
230760000;5;5.0
23077;2_3;2.0
230770000;2_3;2.0
23078;2_2;2.0
230780000;2_2;2.0
23079;5;5.0
230790000;5;5.0
23080;2_1;2.0
230800000;2_1;2.0
23081;2_3;2.0
230810000;2_3;2.0
23082;1;1.0
230820000;1;1.0
23083;2_3;2.0
230830000;2_3;2.0
23084;1;1.0
230840000;1;1.0
23086;2_3;2.0
230860000;2_3;2.0
23087;2_3;2.0
230870000;2_3;2.0
23088;1;1.0
230880000;1;1.0
23089;2_3;2.0
230890000;2_3;2.0
23090;2_3;2.0
230900000;2_3;2.0
23091;2_1;2.0
230910000;2_1;2.0
23092;1;1.0
230920000;1;1.0
23093;5;5.0
230930000;5;5.0
23095;3_1;3.0
230950000;3_1;3.0
230960101;8_2;8.0
230960102;8_1;8.0
230960103;4;4.0
230960201;3_2;3.0
230960202;5;5.0
23097;2_1;2.0
230970000;2_1;2.0
23098;2_1;2.0
230980000;2_1;2.0
23099;2_1;2.0
230990000;2_1;2.0
23100;2_3;2.0
231000000;2_3;2.0
23101;2_3;2.0
231010000;2_3;2.0
23102;2_3;2.0
231020000;2_3;2.0
23103;2_1;2.0
231030000;2_1;2.0
23104;1;1.0
231040000;1;1.0
23105;3_1;3.0
231050000;3_1;3.0
23106;2_3;2.0
231060000;2_3;2.0
23107;3_1;3.0
231070000;3_1;3.0
23108;1;1.0
231080000;1;1.0
23109;2_1;2.0
231090000;2_1;2.0
23110;2_1;2.0
231100000;2_1;2.0
23111;1;1.0
231110000;1;1.0
23112;1;1.0
231120000;1;1.0
23113;2_3;2.0
231130000;2_3;2.0
23114;1;1.0
231140000;1;1.0
23115;2_3;2.0
231150000;2_3;2.0
23116;2_3;2.0
231160000;2_3;2.0
23117;2_1;2.0
231170000;2_1;2.0
23118;2_1;2.0
231180000;2_1;2.0
23119;2_1;2.0
231190000;2_1;2.0
23120;1;1.0
231200000;1;1.0
23121;2_1;2.0
231210000;2_1;2.0
23122;2_2;2.0
231220000;2_2;2.0
23123;2_3;2.0
231230000;2_3;2.0
23124;2_3;2.0
231240000;2_3;2.0
23125;2_1;2.0
231250000;2_1;2.0
23126;2_2;2.0
231260000;2_2;2.0
23127;2_3;2.0
231270000;2_3;2.0
23128;1;1.0
231280000;1;1.0
23129;2_1;2.0
231290000;2_1;2.0
23130;1;1.0
231300000;1;1.0
23131;3_1;3.0
231310000;3_1;3.0
23132;2_3;2.0
231320000;2_3;2.0
23133;1;1.0
231330000;1;1.0
23134;2_1;2.0
231340000;2_1;2.0
23136;1;1.0
231360000;1;1.0
23137;2_3;2.0
231370000;2_3;2.0
23138;2_1;2.0
231380000;2_1;2.0
23139;2_3;2.0
231390000;2_3;2.0
23140;2_2;2.0
231400000;2_2;2.0
23141;2_3;2.0
231410000;2_3;2.0
23142;1;1.0
231420000;1;1.0
23143;2_3;2.0
231430000;2_3;2.0
23144;2_1;2.0
231440000;2_1;2.0
23145;2_3;2.0
231450000;2_3;2.0
23146;2_3;2.0
231460000;2_3;2.0
23147;2_1;2.0
231470000;2_1;2.0
23148;2_1;2.0
231480000;2_1;2.0
23149;3_1;3.0
231490000;3_1;3.0
23150;1;1.0
231500000;1;1.0
23151;2_3;2.0
231510000;2_3;2.0
23152;2_1;2.0
231520000;2_1;2.0
23154;2_3;2.0
231540000;2_3;2.0
23155;2_3;2.0
231550000;2_3;2.0
23156;2_1;2.0
231560000;2_1;2.0
23157;2_3;2.0
231570000;2_3;2.0
23158;2_1;2.0
231580000;2_1;2.0
23159;2_1;2.0
231590000;2_1;2.0
23160;1;1.0
231600000;1;1.0
23161;2_1;2.0
231610000;2_1;2.0
23162;2_1;2.0
231620000;2_1;2.0
23164;2_1;2.0
231640000;2_1;2.0
23165;2_3;2.0
231650000;2_3;2.0
23166;2_1;2.0
231660000;2_1;2.0
23167;2_3;2.0
231670000;2_3;2.0
23168;2_3;2.0
231680000;2_3;2.0
23169;1;1.0
231690000;1;1.0
23170;1;1.0
231700000;1;1.0
23171;2_1;2.0
231710000;2_1;2.0
23172;2_1;2.0
231720000;2_1;2.0
23173;1;1.0
231730000;1;1.0
23174;2_3;2.0
231740000;2_3;2.0
23175;2_2;2.0
231750000;2_2;2.0
23176;8_1;8.0
231760000;8_1;8.0
23177;2_3;2.0
231770000;2_3;2.0
23178;2_3;2.0
231780000;2_3;2.0
23179;2_3;2.0
231790000;2_3;2.0
23180;2_2;2.0
231800000;2_2;2.0
23181;1;1.0
231810000;1;1.0
23182;2_1;2.0
231820000;2_1;2.0
23183;2_1;2.0
231830000;2_1;2.0
23184;3_1;3.0
231840000;3_1;3.0
23185;2_1;2.0
231850000;2_1;2.0
23186;1;1.0
231860000;1;1.0
23187;2_1;2.0
231870000;2_1;2.0
23188;2_1;2.0
231880000;2_1;2.0
23189;2_3;2.0
231890000;2_3;2.0
23190;2_1;2.0
231900000;2_1;2.0
23191;2_1;2.0
231910000;2_1;2.0
23192;2_3;2.0
231920000;2_3;2.0
23193;5;5.0
231930000;5;5.0
23194;1;1.0
231940000;1;1.0
23195;3_1;3.0
231950000;3_1;3.0
23196;2_1;2.0
231960000;2_1;2.0
23197;3_1;3.0
231970000;3_1;3.0
23198;2_1;2.0
231980000;2_1;2.0
23199;2_1;2.0
231990000;2_1;2.0
23200;2_1;2.0
232000000;2_1;2.0
23201;1;1.0
232010000;1;1.0
23202;2_3;2.0
232020000;2_3;2.0
23203;2_1;2.0
232030000;2_1;2.0
23204;1;1.0
232040000;1;1.0
23205;1;1.0
232050000;1;1.0
23206;1;1.0
232060000;1;1.0
23207;1;1.0
232070000;1;1.0
23208;1;1.0
232080000;1;1.0
23209;1;1.0
232090000;1;1.0
23210;1;1.0
232100000;1;1.0
23211;2_3;2.0
232110000;2_3;2.0
23212;2_1;2.0
232120000;2_1;2.0
23213;1;1.0
232130000;1;1.0
23214;1;1.0
232140000;1;1.0
23215;1;1.0
232150000;1;1.0
23216;2_1;2.0
232160000;2_1;2.0
23217;2_1;2.0
232170000;2_1;2.0
23218;2_1;2.0
232180000;2_1;2.0
23219;3_2;3.0
232190000;3_2;3.0
23220;2_3;2.0
232200000;2_3;2.0
23221;2_3;2.0
232210000;2_3;2.0
23222;1;1.0
232220000;1;1.0
23223;2_3;2.0
232230000;2_3;2.0
23224;1;1.0
232240000;1;1.0
23225;2_1;2.0
232250000;2_1;2.0
23226;2_1;2.0
232260000;2_1;2.0
23227;1;1.0
232270000;1;1.0
23228;1;1.0
232280000;1;1.0
23229;2_1;2.0
232290000;2_1;2.0
23230;2_1;2.0
232300000;2_1;2.0
23231;3_1;3.0
232310000;3_1;3.0
23232;2_1;2.0
232320000;2_1;2.0
23233;1;1.0
232330000;1;1.0
23234;2_1;2.0
232340000;2_1;2.0
23235;1;1.0
232350000;1;1.0
23236;2_3;2.0
232360000;2_3;2.0
23237;1;1.0
232370000;1;1.0
23238;2_3;2.0
232380000;2_3;2.0
23239;2_3;2.0
232390000;2_3;2.0
23240;2_1;2.0
232400000;2_1;2.0
23241;2_1;2.0
232410000;2_1;2.0
23242;1;1.0
232420000;1;1.0
23243;1;1.0
232430000;1;1.0
23244;2_2;2.0
232440000;2_2;2.0
23245;3_1;3.0
232450000;3_1;3.0
23246;2_3;2.0
232460000;2_3;2.0
23247;2_3;2.0
232470000;2_3;2.0
23248;1;1.0
232480000;1;1.0
23249;2_1;2.0
232490000;2_1;2.0
23250;2_1;2.0
232500000;2_1;2.0
23251;2_1;2.0
232510000;2_1;2.0
23252;2_1;2.0
232520000;2_1;2.0
23253;1;1.0
232530000;1;1.0
23254;1;1.0
232540000;1;1.0
23255;1;1.0
232550000;1;1.0
23257;2_3;2.0
232570000;2_3;2.0
23258;1;1.0
232580000;1;1.0
23259;2_1;2.0
232590000;2_1;2.0
23260;2_1;2.0
232600000;2_1;2.0
23261;2_1;2.0
232610000;2_1;2.0
23262;1;1.0
232620000;1;1.0
23263;2_1;2.0
232630000;2_1;2.0
23264;2_1;2.0
232640000;2_1;2.0
23265;2_2;2.0
232650000;2_2;2.0
23266;2_3;2.0
232660000;2_3;2.0
24001;2_3;2.0
240010000;2_3;2.0
24002;3_1;3.0
240020000;3_1;3.0
24004;2_1;2.0
240040000;2_1;2.0
24005;1;1.0
240050000;1;1.0
24006;1;1.0
240060000;1;1.0
24007;2_3;2.0
240070000;2_3;2.0
24008;2_3;2.0
240080000;2_3;2.0
24009;1;1.0
240090000;1;1.0
24010;3_1;3.0
240100000;3_1;3.0
24011;3_2;3.0
240110000;3_2;3.0
24012;2_1;2.0
240120000;2_1;2.0
24013;3_3;3.0
240130000;3_3;3.0
24014;1;1.0
240140000;1;1.0
24015;1;1.0
240150000;1;1.0
24016;2_3;2.0
240160000;2_3;2.0
24018;1;1.0
240180000;1;1.0
24019;2_3;2.0
240190000;2_3;2.0
24020;2_3;2.0
240200000;2_3;2.0
24021;2_3;2.0
240210000;2_3;2.0
24022;2_3;2.0
240220000;2_3;2.0
24023;2_1;2.0
240230000;2_1;2.0
24024;2_1;2.0
240240000;2_1;2.0
24025;1;1.0
240250000;1;1.0
24026;3_2;3.0
240260000;3_2;3.0
24027;2_1;2.0
240270000;2_1;2.0
24028;5;5.0
240280000;5;5.0
24029;2_2;2.0
240290000;2_2;2.0
24030;2_3;2.0
240300000;2_3;2.0
24031;2_1;2.0
240310000;2_1;2.0
24032;2_3;2.0
240320000;2_3;2.0
24033;2_1;2.0
240330000;2_1;2.0
24034;2_1;2.0
240340000;2_1;2.0
24035;5;5.0
240350000;5;5.0
24036;1;1.0
240360000;1;1.0
240370101;5;5.0
240370102;8_1;8.0
240370103;3_2;3.0
240370104;3_2;3.0
240370105;5;5.0
240370106;4;4.0
240370107;4;4.0
240370108;4;4.0
240370109;4;4.0
240370110;8_2;8.0
240370111;3_2;3.0
240370112;5;5.0
240370113;4;4.0
24038;1;1.0
240380000;1;1.0
24039;2_1;2.0
240390000;2_1;2.0
24040;3_1;3.0
240400000;3_1;3.0
24041;1;1.0
240410000;1;1.0
24042;1;1.0
240420000;1;1.0
24043;2_3;2.0
240430000;2_3;2.0
24044;1;1.0
240440000;1;1.0
24045;2_3;2.0
240450000;2_3;2.0
24046;2_1;2.0
240460000;2_1;2.0
24047;2_1;2.0
240470000;2_1;2.0
24048;2_1;2.0
240480000;2_1;2.0
24050;1;1.0
240500000;1;1.0
24051;1;1.0
240510000;1;1.0
24052;1;1.0
240520000;1;1.0
24053;8_2;8.0
240530000;8_2;8.0
24054;3_1;3.0
240540000;3_1;3.0
24055;2_3;2.0
240550000;2_3;2.0
24056;1;1.0
240560000;1;1.0
24057;2_1;2.0
240570000;2_1;2.0
24058;1;1.0
240580000;1;1.0
24059;2_2;2.0
240590000;2_2;2.0
24060;1;1.0
240600000;1;1.0
24061;2_1;2.0
240610000;2_1;2.0
24062;2_1;2.0
240620000;2_1;2.0
24063;2_1;2.0
240630000;2_1;2.0
24064;5;5.0
240640000;5;5.0
24065;2_1;2.0
240650000;2_1;2.0
24066;2_3;2.0
240660000;2_3;2.0
24067;8_1;8.0
240670000;8_1;8.0
24068;3_1;3.0
240680000;3_1;3.0
24069;2_3;2.0
240690000;2_3;2.0
24070;2_3;2.0
240700000;2_3;2.0
24071;2_3;2.0
240710000;2_3;2.0
24073;1;1.0
240730000;1;1.0
24074;2_3;2.0
240740000;2_3;2.0
24075;2_1;2.0
240750000;2_1;2.0
24076;1;1.0
240760000;1;1.0
24077;2_3;2.0
240770000;2_3;2.0
24079;2_1;2.0
240790000;2_1;2.0
24080;2_3;2.0
240800000;2_3;2.0
24081;2_3;2.0
240810000;2_3;2.0
24082;3_1;3.0
240820000;3_1;3.0
24083;1;1.0
240830000;1;1.0
24084;1;1.0
240840000;1;1.0
24085;2_3;2.0
240850000;2_3;2.0
24086;2_3;2.0
240860000;2_3;2.0
24087;2_3;2.0
240870000;2_3;2.0
24088;2_2;2.0
240880000;2_2;2.0
24089;3_2;3.0
240890000;3_2;3.0
24090;1;1.0
240900000;1;1.0
24091;5;5.0
240910000;5;5.0
24092;2_3;2.0
240920000;2_3;2.0
24093;2_1;2.0
240930000;2_1;2.0
24094;1;1.0
240940000;1;1.0
24095;1;1.0
240950000;1;1.0
24096;2_3;2.0
240960000;2_3;2.0
24097;2_3;2.0
240970000;2_3;2.0
24098;3_2;3.0
240980000;3_2;3.0
24099;2_1;2.0
240990000;2_1;2.0
24100;2_3;2.0
241000000;2_3;2.0
24101;2_1;2.0
241010000;2_1;2.0
24102;5;5.0
241020000;5;5.0
24103;1;1.0
241030000;1;1.0
24104;3_1;3.0
241040000;3_1;3.0
24105;2_1;2.0
241050000;2_1;2.0
24106;2_3;2.0
241060000;2_3;2.0
24107;1;1.0
241070000;1;1.0
24108;2_2;2.0
241080000;2_2;2.0
24109;1;1.0
241090000;1;1.0
24110;2_1;2.0
241100000;2_1;2.0
24111;1;1.0
241110000;1;1.0
24113;2_1;2.0
241130000;2_1;2.0
24114;1;1.0
241140000;1;1.0
24115;3_1;3.0
241150000;3_1;3.0
24116;2_1;2.0
241160000;2_1;2.0
24117;2_3;2.0
241170000;2_3;2.0
24118;1;1.0
241180000;1;1.0
24119;2_1;2.0
241190000;2_1;2.0
24120;2_3;2.0
241200000;2_3;2.0
24121;1;1.0
241210000;1;1.0
24122;2_3;2.0
241220000;2_3;2.0
24123;2_1;2.0
241230000;2_1;2.0
24124;2_2;2.0
