codgeo;P10_POP0610;P10_POP1117;P10_POP1824;P10_POP2539;P10_POP4054;P10_POP5564;P10_POP6579;P10_POP80P
10011;10.324561;16.894737;11.263158;31.912281;43.175439;34.72807;35.666667;15.017544
10012;24.926901;27.918129;20.938596;61.818713;70.792398;50.850877;48.856725;9.97076
10013;14.0;17.0;12.0;27.0;45.0;17.0;5.0;2.0
10014;19.0;25.0;10.0;43.0;44.0;20.0;13.0;3.0
10015;18.062222;27.093333;14.675556;64.346667;57.573333;29.351111;11.288889;5.644444
10017;8.526316;8.526316;8.526316;26.526316;18.0;16.105263;15.157895;9.473684
10018;59.740634;70.040744;58.710623;139.051477;204.972177;147.051548;127.001307;92.510791
10019;22.276382;43.540201;22.276382;72.904523;83.030151;56.703518;43.540201;31.389447
10020;26.31643;52.63286;29.352941;92.107505;107.290061;59.718053;56.681542;27.3286
10021;8.108844;17.231293;17.231293;26.353741;32.435374;16.217687;17.231293;6.081633
10022;15.784753;9.865471;13.811659;52.286996;53.273543;16.7713;26.636771;15.784753
10023;12.406091;24.812183;14.314721;31.492386;35.309645;22.903553;25.766497;13.360406
10024;9.795918;13.061224;8.707483;26.122449;38.095238;20.680272;25.034014;13.061224
10025;4.0;13.0;16.0;23.0;34.0;38.0;25.0;15.0
10026;0.0;0.0;1.806452;7.225806;3.612903;8.129032;3.612903;1.806452
10027;3.164384;7.383562;1.054795;5.273973;20.041096;6.328767;14.767123;13.712329
10028;3.207692;11.761538;8.553846;11.761538;36.353846;25.661538;23.523077;13.9
10029;13.25;17.326923;5.096154;31.596154;36.692308;19.365385;18.346154;8.153846
10030;114.0;120.0;76.0;235.0;276.0;131.0;131.0;34.0
10031;33.15942;42.202899;23.111111;66.318841;104.502415;50.241546;51.246377;15.072464
10032;16.632219;43.659574;15.592705;46.778116;90.43769;51.975684;56.133739;15.592705
10033;224.80075799999997;446.382584;421.870942;921.525122;1083.600522;693.680747;742.095352;418.86412700000005
10034;174.0;254.0;377.0;480.0;599.0;439.0;389.0;305.0
10035;40.692047;79.399115;45.654491;111.158761;175.670542;132.007991;138.081284;90.643722
10037;33.0;34.0;16.0;92.0;88.0;74.0;42.0;13.0
10038;10.472727;6.109091;9.6;27.927273;28.8;21.818182;16.581818;6.109091
10039;12.0;10.0;9.0;24.0;29.0;16.0;15.0;1.0
10040;9.284211;19.6;9.284211;21.663158;45.389474;36.105263;22.694737;21.663158
10041;4.0;5.0;3.0;13.0;20.0;3.0;10.0;5.0
10042;20.000037;20.000037;12.000022;38.000071;54.0001;40.999585;40.000074;19.000035
10043;7.0;12.0;9.0;24.0;29.0;19.0;11.0;5.0
10044;0.0;3.0;3.0;1.0;7.0;4.0;9.0;3.0
10045;16.085106;18.095745;5.026596;23.12234;49.260638;18.095745;32.170213;13.069149
10046;6.0;2.0;3.0;22.0;21.0;14.0;17.0;4.0
10047;2.930233;4.883721;0.0;6.837209;11.72093;2.930233;6.837209;0.976744
10048;12.0;30.0;11.0;30.0;45.0;19.0;21.0;15.0
10049;40.0;44.0;25.0;154.0;105.0;48.0;28.0;11.0
10050;6.0;13.0;19.0;28.0;52.0;32.0;26.0;11.0
10051;82.637151;112.223292;55.091434;167.314726;251.9923;120.384986;161.193455;39.788258
10052;15.672131;24.487705;7.836066;43.098361;47.016393;35.262295;34.282787;13.713115
10053;34.742063;34.742063;22.480159;100.138889;113.422619;89.920635;61.309524;12.261905
10054;3.4375;6.875;4.296875;15.46875;12.890625;22.34375;28.359375;6.875
10055;24.909747;24.909747;11.956679;51.812274;67.754513;39.855596;27.898917;7.971119
10056;7.626316;17.431579;20.7;31.594737;50.115789;32.684211;23.968421;6.536842
10057;3.864407;5.79661;3.864407;6.762712;15.457627;3.864407;8.694915;4.830508
10058;13.355469;23.628906;17.464844;35.957031;76.023438;23.628906;41.09375;22.601563
10059;4.113454;9.223639;4.113454;17.450548;25.709089;14.39709;18.510544;11.311999
10060;136.545806;209.402179;166.687006;359.126566;512.934465;239.782959;310.43586;178.194849
10061;49.467249;48.436681;28.855895;147.371179;143.248908;70.078603;98.934498;31.947598
10062;20.136986;16.30137;11.506849;43.150685;43.150685;23.013699;26.849315;6.712329
10063;28.935841;36.918142;24.94469;56.873894;86.807522;87.80531;74.834071;19.955752
10064;149.429727;225.127918;209.53004;527.169878;644.100455;417.95512;459.555938;265.776621
10065;2.090909;11.5;5.227273;13.590909;21.954545;10.454545;13.590909;7.318182
10066;34.471831;33.42723;22.981221;91.924883;107.593897;67.899061;40.739437;10.446009
10067;78.0;143.0;75.0;193.0;299.0;264.0;204.0;65.0
10068;12.908451;15.887324;3.971831;30.78169;24.823944;17.873239;15.887324;11.915493
10069;13.083333;30.192308;4.025641;22.141026;41.262821;11.070513;16.102564;6.038462
10070;31.0;43.0;35.0;86.0;103.0;62.0;57.0;29.0
10071;5.0;7.0;6.0;10.0;17.0;7.0;2.0;5.0
10072;2.114286;8.457143;4.228571;6.342857;10.571429;1.057143;4.228571;0.0
10073;14.198582;11.156028;8.113475;23.326241;35.496454;7.099291;23.326241;9.12766
10074;35.0;36.0;23.0;86.0;95.0;86.0;55.0;31.0
10075;8.463768;23.275362;15.869565;23.275362;29.623188;13.753623;16.927536;4.231884
10076;34.133333;39.466667;17.066667;52.266667;73.6;34.133333;42.666667;30.933333
10077;7.822222;4.888889;0.977778;19.555556;14.666667;6.844444;16.622222;4.888889
10078;1.066667;2.133333;1.066667;4.266667;9.6;4.266667;7.466667;0.0
10079;3.127119;10.423729;4.169492;9.381356;29.186441;20.847458;32.313559;11.466102
10080;64.0;94.0;95.0;164.0;235.0;146.0;135.0;92.0
10081;822.3849059999999;1320.713883;1317.246305;2396.719011;2565.704941;1651.882185;1425.864061;433.07400600000005
10082;18.987342;17.088608;16.139241;56.962025;48.417722;19.936709;9.493671;13.291139
10083;16.273973;14.239726;14.239726;57.976027;60.010274;50.856164;35.599315;22.376712
10084;83.456023;122.729446;50.073614;197.348948;255.277247;110.947419;71.673996;37.309751
10085;1.155172;5.775862;3.465517;9.241379;15.017241;15.017241;12.706897;1.155172
10086;18.844444;23.555556;11.306667;35.804444;43.342222;27.324444;24.497778;7.537778
10087;2.886792;3.849057;1.924528;10.584906;14.433962;2.886792;5.773585;1.924528
10089;46.265017;65.578403;32.771054;128.265242;122.409524;98.313161;64.578253;28.915636
10090;19.150794;24.190476;15.119048;44.349206;57.452381;38.301587;22.174603;12.095238
10091;11.0;13.0;10.0;28.0;36.0;13.0;21.0;11.0
10092;8.551724;5.344828;7.482759;27.793103;20.310345;18.172414;17.103448;11.758621
10093;7.736264;6.769231;6.769231;17.406593;21.274725;7.736264;10.637363;0.967033
10094;49.444781;55.499244;29.263238;106.962179;141.270802;89.807867;104.944024;35.3177
10095;14.175896;28.351792;11.517915;62.019544;52.273616;27.465798;26.579805;15.061889
10096;39.794118;33.671946;14.285068;65.303167;98.975113;86.730769;54.079186;22.447964
10097;13.21547;20.331492;16.265193;23.381215;49.812155;18.298343;17.281768;17.281768
10098;21.233056;33.379218;7.085261;44.5132;64.779533;60.730812;57.694271;32.389766
10099;42.0;26.0;31.0;76.0;120.0;79.0;85.0;34.0
10100;73.196237;118.317204;58.155914;198.532258;247.663978;152.408602;127.341398;38.102151
10101;19.203209;23.245989;14.149733;30.320856;39.417112;17.181818;21.224599;10.106952
10102;10.144231;20.288462;12.173077;28.403846;50.721154;34.490385;22.317308;15.216346
10103;5.148148;12.355556;6.177778;26.77037;31.918519;27.8;13.385185;5.148148
10104;24.891803;29.678689;8.616393;50.740984;54.570492;54.570492;38.295082;9.57377
10105;2.72;1.36;4.08;5.44;8.16;5.44;1.36;2.72
10106;3.0;5.0;6.0;24.0;21.0;19.0;20.0;11.0
10107;4.0;4.0;4.0;16.0;26.0;20.0;13.0;5.0
10108;2.59375;3.458333;5.1875;13.833333;13.833333;11.239583;13.833333;8.645833
10109;6.790598;28.132479;12.611111;31.042735;66.935897;35.893162;17.461538;10.67094
10110;62.534483;87.75;42.362069;103.887931;142.215517;60.517241;41.353448;7.060345
10111;5.175439;12.421053;6.210526;18.631579;25.877193;21.736842;12.421053;11.385965
10112;4.076923;10.192308;4.076923;24.461538;36.692308;24.461538;32.615385;12.230769
10113;12.619718;23.13615;14.723005;33.652582;57.840376;29.446009;36.807512;7.361502
10114;56.555002;79.782949;49.485627;144.417237;176.73438;105.030718;114.091703;43.416758
10115;96.439405;123.848499;71.060614;264.954576;362.393888;278.151547;252.757512;54.818188
10116;15.679612;24.902913;14.757282;45.194175;59.951456;53.495146;37.815534;13.834951
10117;11.152778;13.180556;4.055556;34.472222;28.388889;16.222222;18.25;8.111111
10118;5.708738;7.61165;2.854369;11.417476;20.932039;14.271845;20.932039;8.563107
10119;4.976415;14.929245;13.933962;31.849057;43.792453;31.849057;41.801887;16.919811
10120;11.0;15.0;3.0;34.0;53.0;22.0;34.0;20.0
10121;20.646465;31.461279;9.83165;42.276094;61.939394;47.191919;50.141414;11.79798
10122;20.211155;31.912351;11.701195;43.613546;59.569721;39.358566;24.466135;12.76494
10123;71.18105;73.129843;47.770482;136.440566;179.41422;132.517929;106.209222;46.771034
10124;14.109375;36.28125;14.109375;50.390625;48.375;37.289063;26.203125;12.09375
10125;7.764706;19.843137;12.941176;44.862745;47.45098;31.921569;21.568627;9.490196
10126;13.801418;10.843972;2.957447;22.673759;29.574468;18.730496;20.702128;6.900709
10127;4.615385;5.538462;1.846154;12.0;12.0;9.230769;3.692308;6.461538
10128;2.0;6.0;4.0;8.0;22.0;6.0;18.0;10.0
10129;32.506944;26.215278;16.777778;66.0625;60.819444;47.1875;22.020833;10.486111
10130;7.457627;16.779661;4.661017;19.576271;24.237288;10.254237;10.254237;2.79661
10131;19.349112;36.763314;11.609467;76.428994;65.786982;55.14497;25.153846;8.707101
10132;14.059574;16.068085;13.055319;38.161702;74.314894;20.085106;24.102128;17.07234
10133;16.0;16.0;6.0;31.0;52.0;47.0;37.0;13.0
10134;6.914634;4.939024;1.97561;19.756098;15.804878;4.939024;15.804878;3.95122
10135;2.113208;8.45283;2.113208;8.45283;31.698113;23.245283;15.849057;16.90566
10136;9.0;13.0;4.0;18.0;35.0;14.0;21.0;5.0
10137;1.02381;3.071429;1.02381;6.142857;5.119048;15.357143;11.261905;0.0
10138;12.870968;4.596774;0.0;23.903226;22.983871;18.387097;13.790323;7.354839
10139;10.0;16.0;10.0;33.0;40.0;25.0;23.0;9.0
10140;71.327553;92.367362;76.331596;215.991887;187.853199;175.750276;186.705901;142.303152
10141;30.53373;55.342386;44.846417;131.676712;140.355384;103.05134;90.692542;45.800596
10142;113.528186;137.855655;117.500782;342.379564;363.775409;263.533912;234.110893;103.378077
10143;8.278607;13.452736;12.41791;26.905473;49.671642;32.079602;40.358209;14.487562
10144;11.591837;7.727891;11.591837;28.013605;30.911565;20.285714;14.489796;6.761905
10145;23.0;15.0;9.0;34.0;45.0;43.0;20.0;13.0
10146;6.725275;11.208791;4.483516;10.087912;23.538462;19.054945;16.813187;4.483516
10147;11.677749;18.48977;9.786018;16.543478;37.952686;13.624041;20.436061;10.704604
10148;23.598886;31.465181;13.766017;58.013928;67.846797;65.880223;54.08078;17.699164
10149;21.0;21.0;22.0;67.0;54.0;47.0;19.0;5.0
10150;12.0;23.0;12.0;26.0;82.0;55.0;51.0;15.0
10151;62.225641;61.222002;50.181969;142.516791;188.684202;134.487676;98.424389;70.057164
10153;50.226148;66.60424;36.031802;110.279152;139.759717;78.614841;65.512367;22.929329
10154;3.851852;8.666667;1.925926;11.555556;24.074074;14.444444;4.814815;4.814815
10155;8.0;9.0;8.0;27.0;44.0;26.0;29.0;17.0
10156;32.996582;68.05545;36.090011;114.456893;139.204329;96.927459;32.964683;22.68515
10157;14.265403;15.28436;14.265403;31.587678;44.834123;26.492891;49.92891;7.132701
10158;29.26224;36.090096;30.249596;111.218019;124.916745;66.334913;43.89575;28.286832
10159;9.952381;3.619048;0.0;19.904762;14.47619;9.047619;9.047619;2.714286
10160;2.76;8.28;2.76;3.68;12.88;6.44;6.44;2.76
10161;0.952381;3.809524;0.952381;6.666667;9.52381;7.619048;7.619048;0.952381
10162;16.860656;18.844262;4.959016;50.581967;64.467213;33.721311;20.827869;12.893443
10163;2.888889;1.925926;2.888889;4.814815;10.592593;15.407407;1.925926;8.666667
10164;50.43785;69.228421;52.42742;96.91979;186.939969;103.842632;86.041038;24.724436
10165;20.47619;27.642857;14.333333;51.190476;56.309524;48.119048;51.190476;16.380952
10166;29.871585;30.901639;19.571038;67.983607;78.284153;46.352459;56.653005;20.601093
10167;12.990991;8.351351;7.423423;24.126126;15.774775;12.063063;5.567568;7.423423
10168;7.0;8.0;1.0;15.0;14.0;10.0;15.0;7.0
10169;8.319924;16.639848;9.359915;39.51964;50.959536;36.36181;27.039754;19.75982
10170;29.365031;43.586623;31.392928;106.41195;96.311938;86.185611;51.711367;32.446348
10171;25.395257;31.490119;13.205534;29.458498;55.869565;39.616601;35.55336;21.332016
10172;13.0;13.0;8.0;29.0;37.0;29.0;21.0;11.0
10173;28.275591;51.501969;19.187008;77.757874;128.25;90.885827;74.728346;16.15748
10174;7.451613;13.83871;10.645161;29.806452;23.419355;27.677419;34.064516;11.709677
10175;15.280899;10.505618;7.640449;31.516854;23.876404;37.247191;19.101124;13.370787
10176;8.188235;22.517647;7.164706;25.588235;51.176471;31.729412;14.329412;4.094118
10177;10.253165;10.253165;5.126582;25.632911;34.860759;41.012658;21.531646;5.126582
10178;24.0;30.0;15.0;54.0;62.0;47.0;33.0;7.0
10179;35.539648;36.555066;27.4163;96.464758;112.711454;53.817181;42.647577;15.231278
10180;3.905882;3.905882;6.835294;11.717647;15.623529;11.717647;24.411765;0.976471
10181;21.852349;31.785235;16.885906;47.677852;58.604027;31.785235;47.677852;17.879195
10182;5.873016;10.571429;3.52381;21.142857;35.238095;27.015873;35.238095;5.873016
10183;1.037037;0.0;1.037037;0.0;10.37037;11.407407;2.074074;2.074074
10184;4.95935;7.934959;4.95935;15.869919;39.674797;13.886179;24.796748;3.96748
10185;11.369023;14.940726;8.363289;31.885275;35.311665;29.736139;21.37285;11.151052
10186;42.0;65.0;27.0;63.0;133.0;70.0;72.0;14.0
10187;34.000054;46.000073;46.000073;88.000139;125.000198;66.999255;56.000089;39.000062
10188;14.172131;17.209016;20.245902;49.602459;52.639344;35.430328;32.393443;9.110656
10189;3.184615;5.307692;2.123077;12.738462;18.046154;13.8;3.184615;3.184615
10190;34.26506;48.542169;19.987952;100.891566;104.698795;57.108434;37.120482;16.180723
10191;68.015873;107.01164;46.250794;160.51746;199.513228;95.222222;86.153439;21.765079
10192;7.578947;0.0;0.947368;22.736842;15.157895;15.157895;20.842105;0.947368
10193;25.525526;36.756757;11.231231;55.135135;70.45045;55.135135;34.714715;34.714715
10194;6.866667;11.771429;2.942857;18.638095;23.542857;14.714286;8.828571;8.828571
10195;19.578947;37.2;11.747368;44.052632;52.863158;33.284211;36.221053;17.621053
10196;14.748954;21.631799;9.832636;32.447699;34.414226;55.062762;31.464435;25.564854
10197;20.0;27.0;6.0;35.0;52.0;23.0;22.0;7.0
10198;6.554545;8.427273;5.618182;15.918182;34.645455;12.172727;9.363636;2.809091
10199;16.0;40.0;25.0;54.0;111.0;40.0;47.0;19.0
10200;6.0;8.0;5.0;13.0;23.0;12.0;8.0;4.0
10201;7.106061;2.030303;4.060606;8.121212;14.212121;11.166667;9.136364;3.045455
10202;17.002852;11.001845;54.972625;38.005299;39.006543;27.003453;21.003523;8.001342
10203;25.0;36.0;25.0;52.0;102.0;64.0;64.0;20.0
10204;16.0;5.0;3.0;22.0;22.0;8.0;18.0;5.0
10205;3.164384;4.219178;0.0;16.876712;11.60274;12.657534;17.931507;5.273973
10206;5.953125;7.9375;3.96875;18.851563;23.8125;22.820313;18.851563;14.882813
10207;5.0;8.0;9.0;18.0;25.0;22.0;22.0;10.0
10208;26.0;30.0;19.0;46.0;62.0;24.0;38.0;9.0
10209;125.0;204.0;114.0;306.0;409.0;228.0;176.0;56.0
10210;40.0;36.0;21.0;73.0;94.0;71.0;48.0;16.0
10211;74.771242;88.191721;29.716776;161.045752;198.431373;155.294118;83.398693;18.213508
10212;11.404959;9.504132;5.702479;19.958678;18.057851;32.31405;5.702479;1.900826
10213;12.0;14.0;9.0;32.0;38.0;24.0;25.0;15.0
10214;0.0;2.955882;1.970588;5.911765;12.808824;14.779412;21.676471;5.911765
10215;25.454545;33.939394;17.912458;58.451178;55.622896;29.225589;27.340067;6.599327
10216;127.0;140.0;217.0;483.0;331.0;114.0;133.0;38.0
10217;5.128205;1.025641;2.051282;11.282051;9.230769;1.025641;7.179487;2.051282
10218;8.0;12.0;21.0;32.0;42.0;15.0;21.0;16.0
10219;7.179487;13.333333;2.051282;12.307692;16.410256;11.282051;7.179487;3.076923
10220;75.804293;118.444207;78.646102;188.949047;320.659005;252.996827;209.409358;96.650473
10221;11.308989;19.533708;4.11236;28.786517;39.067416;26.730337;27.758427;7.196629
10222;50.0;39.0;18.0;87.0;115.0;66.0;58.0;18.0
10223;42.372875;47.187974;42.372875;116.525406;124.229565;82.841529;86.977258;69.007168
10224;112.463415;138.987805;98.670732;352.243902;355.426829;210.073171;183.54878;68.963415
10225;15.0;17.0;15.0;33.0;53.0;41.0;31.0;30.0
10226;8.911765;9.901961;7.921569;15.843137;18.813725;10.892157;21.784314;1.980392
10227;18.712991;20.682779;24.622356;53.18429;73.867069;49.244713;48.259819;20.682779
10228;13.444444;22.752137;12.410256;42.401709;50.675214;31.025641;31.025641;14.478632
10229;2.756757;11.027027;7.351351;23.891892;20.216216;12.864865;9.189189;4.594595
10230;44.658683;58.868263;54.808383;142.095808;151.230539;98.452096;53.793413;21.314371
10231;46.650177;51.720848;26.367491;133.865724;122.710247;53.749117;67.946996;16.226148
10232;16.252366;19.299685;25.394322;52.820189;78.214511;58.914826;35.55205;12.189274
10233;101.62955;140.709057;75.22805;262.855348;272.935665;168.461659;181.987134;100.16213
10234;16.042918;22.918455;21.772532;68.755365;61.879828;33.23176;17.188841;1.145923
10235;0.0;1.0;2.0;3.0;8.0;7.0;2.0;10.0
10236;5.9;7.866667;3.933333;11.8;13.766667;5.9;1.966667;3.933333
10237;37.178461;59.898631;46.118504;92.881684;141.323528;55.735457;60.899132;12.360586
10238;32.0;35.0;30.0;94.0;78.0;64.0;42.0;16.0
10239;53.0;70.0;26.0;116.0;139.0;53.0;51.0;12.0
10240;41.084967;44.997821;14.673203;91.95207;118.363834;55.75817;39.12854;6.847495
10241;7.28;5.2;3.12;6.24;13.52;4.16;9.36;2.08
10242;14.158192;15.169492;6.067797;28.316384;36.40678;32.361582;23.259887;11.124294
10243;10.660377;15.990566;2.132075;25.584906;26.650943;7.462264;7.462264;9.59434
10245;51.782548;86.65651;49.668975;147.950139;184.937673;88.770083;71.861496;24.306094
10246;13.931639;18.907224;31.142605;46.770502;52.741205;44.780268;26.868161;12.936522
10247;9.0;14.0;6.0;19.0;28.0;25.0;20.0;9.0
10248;23.940299;37.905473;24.937811;54.863184;104.738806;66.833333;47.880597;13.965174
10249;36.58196;47.759782;25.404139;79.260914;107.71355;50.808278;49.776257;19.307146
10250;10.945545;14.925743;9.950495;37.811881;53.732673;27.861386;23.881188;10.945545
10251;21.0;37.0;6.0;41.0;58.0;26.0;37.0;11.0
10252;7.0;2.0;3.0;11.0;8.0;7.0;14.0;1.0
10253;4.054176;12.201451;5.083938;18.263252;35.587566;20.335752;13.218239;11.184663
10254;17.799373;30.363636;7.329154;67.009404;69.103448;51.304075;49.210031;11.517241
10255;29.0;27.0;16.0;70.0;73.0;30.0;29.0;11.0
10256;31.964286;32.877551;12.785714;68.494898;73.97449;53.882653;34.704082;9.132653
10257;3.916667;5.875;0.979167;8.8125;12.729167;2.9375;1.958333;1.958333
10258;22.580815;30.792021;10.264007;70.821647;58.504839;32.792613;42.082428;16.422411
10259;23.809524;40.0;19.047619;66.666667;84.761905;52.380952;42.857143;16.190476
10260;44.025688;58.359633;29.691743;113.647706;111.6;69.622018;64.502752;12.286239
10261;53.380507;79.617874;63.856543;154.998057;212.474424;182.107852;194.534525;111.030863
10262;29.0;42.0;18.0;73.0;69.0;56.0;58.0;24.0
10263;32.304038;49.465558;14.133017;78.741093;96.912114;60.570071;43.408551;13.123515
10264;8.0;6.0;10.0;23.0;22.0;22.0;13.0;7.0
10265;179.0;261.0;255.0;525.0;614.0;483.0;415.0;213.0
10266;0.95;1.9;1.9;3.8;14.25;3.8;7.6;2.85
10267;24.928571;36.894286;19.942857;51.851429;79.771429;54.842857;25.925714;25.925714
10268;402.891971;553.723387;517.614231;1285.610058;1127.692602;687.1921440000001;668.235365;327.04204300000004
10269;11.410448;17.634328;1.037313;30.08209;25.932836;22.820896;11.410448;7.261194
10270;10.912;28.768;10.912;38.688;56.544;39.68;21.824;24.8
10271;33.42638;67.83589;38.342025;93.397239;134.68865;119.941718;76.684049;28.510736
10272;9.949495;20.893939;7.959596;25.868687;41.787879;39.79798;27.858586;11.939394
10273;4.114286;2.057143;1.028571;7.2;5.142857;5.142857;7.2;1.028571
10274;19.303448;24.665517;26.810345;72.924138;55.765517;27.882759;36.462069;18.231034
10275;53.225131;48.006981;38.614311;121.061082;118.973822;69.923211;66.792321;29.22164
10276;21.125373;34.202985;16.095522;51.304478;89.531343;33.197015;51.304478;18.107463
10277;37.451242;47.306833;12.812267;140.934939;103.525387;102.539828;87.714752;36.465683
10278;10.0;6.0;6.0;24.0;19.0;19.0;16.0;9.0
10279;4.0;6.0;7.0;5.0;18.0;17.0;5.0;6.0
10280;46.927945;67.3912;32.674521;130.656406;154.182898;108.234352;153.161819;33.6956
10281;21.066667;36.114286;15.047619;62.196825;72.228571;45.142857;28.088889;9.028571
10282;100.455717;102.600858;69.099523;287.027215;269.300555;152.973584;113.181694;31.452773
10283;11.836735;13.809524;7.891156;27.619048;35.510204;18.741497;16.768707;5.918367
10284;1.036364;12.436364;5.181818;18.654545;24.872727;20.727273;20.727273;2.072727
10285;3.0;9.0;3.0;13.0;22.0;11.0;10.0;1.0
10286;12.254237;17.360169;12.254237;39.826271;45.95339;39.826271;37.783898;11.233051
10287;90.427988;141.971941;71.43811;284.848162;261.862379;152.444514;143.695132;71.574072
10288;20.0;20.0;19.0;36.0;59.0;55.0;54.0;19.0
10289;61.194955;67.214131;46.147015;190.607236;196.622703;120.383518;125.395789;60.191759
10290;14.0;15.0;11.0;34.0;41.0;29.0;32.0;18.0
10291;14.0;19.0;12.0;23.0;35.0;18.0;15.0;7.0
10293;14.04698;11.885906;2.161074;37.818792;27.013423;33.496644;16.208054;6.483221
10294;11.846154;8.292308;4.738462;11.846154;16.584615;5.923077;7.107692;3.553846
10295;21.704268;28.939024;19.637195;57.878049;79.582317;47.542683;44.442073;18.603659
10296;7.081871;16.187135;10.116959;26.304094;47.549708;27.315789;16.187135;8.093567
10297;298.0;484.0;354.0;743.0;876.0;590.0;674.0;420.0
10298;61.327795;75.403027;75.403027;176.945769;196.047869;125.671711;117.590761;86.180147
10299;39.631902;51.104294;25.030675;95.95092;110.552147;52.147239;74.04908;17.730061
10300;22.28125;34.875;14.53125;50.375;52.3125;34.875;35.84375;10.65625
10301;4.055172;7.096552;8.110345;31.427586;19.262069;20.275862;31.427586;14.193103
10302;6.0;9.0;3.0;23.0;18.0;6.0;11.0;1.0
10303;1.951807;7.807229;4.879518;12.686747;15.614458;8.783133;14.638554;7.807229
10304;6.883146;13.726761;13.726761;41.219815;43.14125;30.394972;34.316904;8.824347
10305;10.0;12.0;5.0;21.0;19.0;12.0;8.0;8.0
10306;9.483471;11.590909;9.483471;18.966942;55.847107;55.847107;61.115702;17.913223
10307;26.5625;36.125;19.125;69.0625;87.125;74.375;45.6875;13.8125
10308;9.25653;20.364365;18.657746;49.204293;47.208301;22.215671;25.918283;12.033488
10309;2.058824;9.264706;2.058824;15.441176;15.441176;16.470588;25.735294;11.323529
10310;14.783654;14.783654;7.884615;36.466346;48.293269;33.509615;26.610577;6.899038
10312;13.0;20.0;6.0;27.0;39.0;23.0;28.0;8.0
10313;20.529851;30.30597;27.373134;67.455224;79.186567;60.61194;49.858209;24.440299
10314;20.0;19.0;16.0;62.0;73.0;50.0;58.0;66.0
10315;2.925;0.975;1.95;6.825;9.75;9.75;4.875;0.0
10316;16.363636;16.363636;11.25;48.068182;40.909091;21.477273;37.840909;6.136364
10317;84.32829;115.449445;100.33426;236.914798;279.086485;151.58637;183.662412;99.254935
10318;9.0;10.0;11.0;25.0;33.0;29.0;9.0;12.0
10319;19.84127;37.698413;22.81746;47.619048;77.380952;48.611111;69.444444;31.746032
10320;17.272;19.304;8.128;49.784;42.672;46.736;35.56;10.16
10321;156.400841;304.781126;146.375146;301.773417;707.814062;557.428638;414.713596;203.371431
10323;775.028053;1073.6951869999998;1033.579197;2094.703114;2552.425469;1951.1651089999998;1975.269932;1107.1109040000001
10324;7.940741;9.925926;8.933333;23.822222;26.8;28.785185;14.888889;3.97037
10325;177.535698;285.649076;746.015589;501.940776;666.148268;364.528677;327.88027;80.2688
10326;16.071429;35.15625;11.049107;19.084821;56.25;31.138393;26.116071;23.102679
10327;5.0;13.0;4.0;11.0;34.0;8.0;21.0;6.0
10328;17.293543;34.587086;24.21096;69.022028;73.785784;65.715464;50.727727;20.752252
10329;38.518602;37.530945;45.653953;90.864394;128.39534;88.889081;60.049025;23.604745
10330;4.0;11.0;9.0;21.0;31.0;16.0;14.0;4.0
10331;23.294872;33.423077;16.205128;86.089744;106.346154;85.076923;55.705128;33.423077
10332;32.644295;35.704698;17.342282;100.993289;108.134228;54.067114;45.90604;4.080537
10333;571.7271440000001;774.8927229999999;1066.8776430000003;2082.1496930000003;2108.181904;1553.969008;1637.275843;790.188411
10334;41.789298;61.688963;40.794314;123.377926;139.297659;65.668896;55.719064;9.949833
10335;14.060606;21.090909;11.047619;27.116883;59.255411;21.090909;42.181818;21.090909
10336;29.447082;27.401158;22.324075;76.126065;109.634814;53.817081;32.493332;14.215833
10337;0.0;5.0;2.0;6.0;8.0;4.0;7.0;2.0
10338;7.052239;14.104478;5.037313;23.171642;31.231343;15.11194;19.141791;10.074627
10339;29.0;21.0;3.0;52.0;64.0;49.0;30.0;5.0
10340;144.649675;274.147647;149.829097;357.051555;563.516964;327.971653;254.738074;55.432623
10341;13.260019;29.519579;20.379875;60.180085;66.199323;49.626634;66.159015;39.175435
10342;24.871508;30.053073;9.326816;61.142458;99.486034;58.03352;50.77933;12.435754
10343;400.482396;665.504018;568.3269029999999;1101.374335;1542.853137;912.664182;912.200292;371.07762
10344;41.901099;55.186813;48.032967;131.835165;171.692308;115.483516;93.0;18.395604
10345;25.868354;37.807595;20.893671;69.64557;81.58481;71.635443;47.756962;12.934177
10346;2.0;4.0;7.0;7.0;16.0;4.0;9.0;3.0
10347;11.840376;17.305164;5.464789;40.075117;41.896714;30.967136;19.126761;13.661972
10348;22.0;21.0;10.0;41.0;52.0;35.0;32.0;5.0
10349;196.207402;278.198194;180.869285;476.709956;715.388423;436.430568;351.087068;77.979466
10350;43.732929;52.6783;27.830046;125.235205;131.198786;100.38695;83.490137;27.830046
10351;27.139726;30.271233;21.920548;66.805479;82.463014;48.016438;52.191781;20.876712
10352;71.0;131.0;152.0;179.0;325.0;255.0;184.0;52.0
10353;57.642616;84.947012;46.518602;196.187148;188.096956;124.386697;92.02593;36.405862
10354;12.181818;13.19697;11.166667;26.393939;25.378788;19.287879;12.181818;5.075758
10355;4.0;8.0;4.0;15.0;25.0;11.0;8.0;0.0
10356;16.073733;19.087558;9.041475;49.225806;44.202765;21.096774;37.170507;6.02765
10357;173.810105;280.037405;158.49664;438.894441;602.786335;388.784912;454.590594;152.510968
10358;54.0;54.0;76.0;186.0;196.0;165.0;136.0;69.0
