codgeo;CLUSTER
790490105;7.0
790490106;6.0
790490107;6.0
790490108;6.0
790490109;8.0
790490110;6.0
790490111;6.0
790490112;6.0
790490113;6.0
79050;6.0
790500000;6.0
79051;6.0
790510000;6.0
79053;9.0
790530000;9.0
79054;8.0
790540000;8.0
79055;8.0
790550000;8.0
79056;6.0
790560000;6.0
79057;10.0
790570000;10.0
79058;6.0
790580000;6.0
79059;8.0
790590000;8.0
79060;8.0
790600000;8.0
79061;10.0
790610000;10.0
79062;10.0
790620000;10.0
79063;8.0
790630000;8.0
79064;9.0
790640000;9.0
79066;10.0
790660000;10.0
79068;6.0
790680000;6.0
79069;6.0
790690000;6.0
79070;6.0
790700000;6.0
79071;6.0
790710000;6.0
79072;8.0
790720000;8.0
79074;8.0
790740000;8.0
79075;8.0
790750000;8.0
79076;9.0
790760000;9.0
79077;8.0
790770000;8.0
79078;8.0
790780000;8.0
790790101;10.0
790790102;9.0
790790103;6.0
790790104;6.0
790790105;6.0
790790106;6.0
790790107;9.0
79080;8.0
790800000;8.0
790810101;8.0
790810102;10.0
79083;7.0
790830000;7.0
79084;8.0
790840000;8.0
79085;8.0
790850000;8.0
79086;6.0
790860000;6.0
79087;8.0
790870000;8.0
79088;9.0
790880000;9.0
79089;8.0
790890000;8.0
79090;10.0
790900000;10.0
79091;6.0
790910000;6.0
79092;9.0
790920000;9.0
79094;6.0
790940000;6.0
79095;8.0
790950000;8.0
79096;6.0
790960000;6.0
79098;8.0
790980000;8.0
79099;6.0
790990000;6.0
79100;10.0
791000000;10.0
79101;10.0
791010000;10.0
79102;6.0
791020000;6.0
79103;8.0
791030000;8.0
79104;6.0
791040000;6.0
79105;9.0
791050000;9.0
79106;7.0
791060000;7.0
79107;7.0
791070000;7.0
79108;8.0
791080000;8.0
79109;9.0
791090000;9.0
79111;8.0
791110000;8.0
79112;9.0
791120000;9.0
79113;9.0
791130000;9.0
79114;10.0
791140000;10.0
79115;6.0
791150000;6.0
79116;8.0
791160000;8.0
79117;6.0
791170000;6.0
79118;6.0
791180000;6.0
79119;8.0
791190000;8.0
79120;9.0
791200000;9.0
79121;9.0
791210000;9.0
79122;8.0
791220000;8.0
79123;9.0
791230000;9.0
79124;10.0
791240000;10.0
79125;6.0
791250000;6.0
79126;9.0
791260000;9.0
79127;6.0
791270000;6.0
79128;6.0
791280000;6.0
79129;6.0
791290000;6.0
79130;9.0
791300000;9.0
79131;8.0
791310000;8.0
79132;6.0
791320000;6.0
79133;6.0
791330000;6.0
79134;6.0
791340000;6.0
79135;8.0
791350000;8.0
79136;8.0
791360000;8.0
79137;6.0
791370000;6.0
79139;8.0
791390000;8.0
79140;8.0
791400000;8.0
79141;8.0
791410000;8.0
79142;6.0
791420000;6.0
79144;6.0
791440000;6.0
79145;6.0
791450000;6.0
79147;8.0
791470000;8.0
79148;10.0
791480000;10.0
79149;8.0
791490000;8.0
79150;8.0
791500000;8.0
79152;8.0
791520000;8.0
79153;8.0
791530000;8.0
79154;8.0
791540000;8.0
79156;8.0
791560000;8.0
79157;6.0
791570000;6.0
79158;6.0
791580000;6.0
79159;6.0
791590000;6.0
79160;8.0
791600000;8.0
79161;6.0
791610000;6.0
79162;8.0
791620000;8.0
79163;8.0
791630000;8.0
79164;10.0
791640000;10.0
79165;9.0
791650000;9.0
79166;9.0
791660000;9.0
79167;8.0
791670000;8.0
79168;9.0
791680000;9.0
79170;10.0
791700000;10.0
79171;6.0
791710000;6.0
79172;10.0
791720000;10.0
79173;6.0
791730000;6.0
79174;2.0
791740000;2.0
79175;8.0
791750000;8.0
79176;10.0
791760000;10.0
79177;8.0
791770000;8.0
79178;8.0
791780000;8.0
79179;10.0
791790000;10.0
79180;8.0
791800000;8.0
79183;9.0
791830000;9.0
79184;10.0
791840000;10.0
79185;6.0
791850000;6.0
79187;8.0
791870000;8.0
79188;8.0
791880000;8.0
79189;6.0
791890000;6.0
79190;8.0
791900000;8.0
791910101;3.0
791910102;1.0
791910103;1.0
791910201;1.0
791910202;2.0
791910203;7.0
791910301;1.0
791910302;10.0
791910303;1.0
791910401;1.0
791910402;7.0
791910403;4.0
791910404;4.0
791910501;8.0
791910502;10.0
791910503;10.0
791910504;6.0
791910505;5.0
791910601;9.0
791910602;2.0
791910603;10.0
791910604;2.0
791910605;7.0
791910701;7.0
791910702;10.0
791910703;10.0
79195;10.0
791950000;10.0
79196;8.0
791960000;8.0
79197;8.0
791970000;8.0
79198;8.0
791980000;8.0
79199;6.0
791990000;6.0
79200;8.0
792000000;8.0
79201;8.0
792010000;8.0
792020101;1.0
792020102;1.0
792020103;7.0
792020104;2.0
792020105;10.0
79203;8.0
792030000;8.0
79204;9.0
792040000;9.0
79205;8.0
792050000;8.0
79207;6.0
792070000;6.0
79208;9.0
792080000;9.0
79209;6.0
792090000;6.0
79210;9.0
792100000;9.0
79211;8.0
792110000;8.0
79212;8.0
792120000;8.0
79213;8.0
792130000;8.0
79214;6.0
792140000;6.0
79215;8.0
792150000;8.0
79216;9.0
792160000;9.0
79217;6.0
792170000;6.0
79218;9.0
792180000;9.0
79219;8.0
792190000;8.0
79220;6.0
792200000;6.0
79222;9.0
792220000;9.0
79223;6.0
792230000;6.0
79225;9.0
792250000;9.0
79226;8.0
792260000;8.0
79229;6.0
792290000;6.0
79230;8.0
792300000;8.0
79231;6.0
792310000;6.0
79235;9.0
792350000;9.0
79236;6.0
792360000;6.0
79238;6.0
792380000;6.0
79239;10.0
792390000;10.0
79240;6.0
792400000;6.0
79241;6.0
792410000;6.0
79242;9.0
792420000;9.0
79243;8.0
792430000;8.0
79244;6.0
792440000;6.0
79246;6.0
792460000;6.0
79247;6.0
792470000;6.0
79249;6.0
792490000;6.0
79250;6.0
792500000;6.0
79251;9.0
792510000;9.0
79252;8.0
792520000;8.0
79253;8.0
792530000;8.0
79254;10.0
792540000;10.0
79255;8.0
792550000;8.0
79256;8.0
792560000;8.0
79257;8.0
792570000;8.0
79258;10.0
792580000;10.0
79259;8.0
792590000;8.0
79260;8.0
792600000;8.0
79261;6.0
792610000;6.0
79263;8.0
792630000;8.0
79264;7.0
792640000;7.0
79265;6.0
792650000;6.0
79267;9.0
792670000;9.0
79268;8.0
792680000;8.0
79269;9.0
792690000;9.0
792700101;2.0
792700102;10.0
792700103;2.0
792700104;5.0
79271;7.0
792710000;7.0
79273;6.0
792730000;6.0
79274;6.0
792740000;6.0
79276;6.0
792760000;6.0
79277;6.0
792770000;6.0
79278;8.0
792780000;8.0
79279;8.0
792790000;8.0
79280;8.0
792800000;8.0
79281;6.0
792810000;6.0
79282;8.0
792820000;8.0
79283;6.0
792830000;6.0
79284;6.0
792840000;6.0
79285;9.0
792850000;9.0
79286;8.0
792860000;8.0
79289;9.0
792890000;9.0
79290;6.0
792900000;6.0
79292;8.0
792920000;8.0
79293;6.0
792930000;6.0
79294;6.0
792940000;6.0
79295;6.0
792950000;6.0
79297;8.0
792970000;8.0
79298;6.0
792980000;6.0
79299;8.0
792990000;8.0
79300;8.0
793000000;8.0
79301;6.0
793010000;6.0
79302;6.0
793020000;6.0
79303;9.0
793030000;9.0
79304;6.0
793040000;6.0
79306;6.0
793060000;6.0
79307;7.0
793070000;7.0
79308;8.0
793080000;8.0
79309;8.0
793090000;8.0
79310;9.0
793100000;9.0
79311;8.0
793110000;8.0
79312;8.0
793120000;8.0
79313;6.0
793130000;6.0
79314;6.0
793140000;6.0
79316;6.0
793160000;6.0
79318;6.0
793180000;6.0
79319;6.0
793190000;6.0
79320;6.0
793200000;6.0
79321;6.0
793210000;6.0
79322;6.0
793220000;6.0
79325;8.0
793250000;8.0
79326;10.0
793260000;10.0
79327;6.0
793270000;6.0
79328;8.0
793280000;8.0
793290101;4.0
793290102;1.0
793290103;7.0
793290104;1.0
793290105;10.0
793290106;8.0
79330;8.0
793300000;8.0
79331;8.0
793310000;8.0
79332;6.0
793320000;6.0
79333;6.0
793330000;6.0
79334;6.0
793340000;6.0
79335;6.0
793350000;6.0
79336;8.0
793360000;8.0
79337;8.0
793370000;8.0
79338;8.0
793380000;8.0
79339;8.0
793390000;8.0
79340;6.0
793400000;6.0
79341;6.0
793410000;6.0
79342;8.0
793420000;8.0
79343;6.0
793430000;6.0
79345;8.0
793450000;8.0
79346;8.0
793460000;8.0
79347;6.0
793470000;6.0
79348;8.0
793480000;8.0
79349;8.0
793490000;8.0
79350;8.0
793500000;8.0
79351;6.0
793510000;6.0
79352;8.0
793520000;8.0
79353;6.0
793530000;6.0
79354;8.0
793540000;8.0
79355;9.0
793550000;9.0
79356;6.0
793560000;6.0
79357;6.0
793570000;6.0
800010101;1.0
800010102;1.0
800010201;2.0
800010301;10.0
800010401;2.0
800010501;5.0
800010502;5.0
800010503;5.0
80002;6.0
800020000;6.0
80003;9.0
800030000;9.0
80004;9.0
800040000;9.0
80005;6.0
800050000;6.0
80006;6.0
800060000;6.0
80008;6.0
800080000;6.0
80009;9.0
800090000;9.0
80010;10.0
800100000;10.0
80011;9.0
800110000;9.0
80013;10.0
800130000;10.0
80014;9.0
800140000;9.0
80015;10.0
800150000;10.0
800160101;10.0
800160201;2.0
800160301;7.0
80017;9.0
800170000;9.0
80018;6.0
800180000;6.0
80019;6.0
800190000;6.0
80020;6.0
800200000;6.0
800210101;10.0
800210201;4.0
800210202;4.0
800210203;4.0
800210204;4.0
800210301;2.0
800210401;10.0
800210501;5.0
800210601;2.0
800210602;3.0
800210603;7.0
800210604;1.0
800210605;1.0
800210701;2.0
800210702;1.0
800210801;4.0
800210802;4.0
800210803;4.0
800210804;4.0
800210805;5.0
800210901;10.0
800210902;5.0
800210903;9.0
800211001;1.0
800211002;2.0
800211003;7.0
800211101;1.0
800211102;1.0
800211103;7.0
800211201;3.0
800211202;2.0
800211203;1.0
800211301;3.0
800211302;3.0
800211401;1.0
800211501;1.0
800211502;2.0
800211503;1.0
800211504;2.0
800211601;3.0
800211701;3.0
800211801;3.0
800211802;1.0
800211901;2.0
800211902;1.0
800212001;1.0
800212002;4.0
800212003;4.0
800212101;2.0
800212102;5.0
800212201;5.0
800212202;1.0
800212203;4.0
800212204;4.0
800212205;4.0
800212206;5.0
800212301;4.0
800212302;4.0
80022;6.0
800220000;6.0
80023;6.0
800230000;6.0
80024;6.0
800240000;6.0
80025;8.0
800250000;8.0
80026;8.0
800260000;8.0
80027;8.0
800270000;8.0
80028;6.0
800280000;6.0
80029;9.0
800290000;9.0
80030;9.0
800300000;9.0
80031;6.0
800310000;6.0
80032;6.0
800320000;6.0
80033;10.0
800330000;10.0
80034;8.0
800340000;8.0
80035;6.0
800350000;6.0
80036;8.0
800360000;8.0
80037;6.0
800370000;6.0
80038;6.0
800380000;6.0
80039;7.0
800390000;7.0
80040;8.0
800400000;8.0
80041;6.0
800410000;6.0
80042;8.0
800420000;8.0
80043;6.0
800430000;6.0
80044;6.0
800440000;6.0
80045;6.0
800450000;6.0
80046;6.0
800460000;6.0
80047;8.0
800470000;8.0
80048;9.0
800480000;9.0
80049;8.0
800490000;8.0
80050;6.0
800500000;6.0
80051;6.0
800510000;6.0
80052;6.0
800520000;6.0
80053;9.0
800530000;9.0
80054;10.0
800540000;10.0
80055;8.0
800550000;8.0
80056;9.0
800560000;9.0
80057;6.0
800570000;6.0
80058;6.0
800580000;6.0
80059;8.0
800590000;8.0
80060;8.0
800600000;8.0
80061;9.0
800610000;9.0
80062;9.0
800620000;9.0
80063;9.0
800630000;9.0
80064;6.0
800640000;6.0
80065;6.0
800650000;6.0
80066;6.0
800660000;6.0
80067;6.0
800670000;6.0
80068;6.0
800680000;6.0
80069;8.0
800690000;8.0
80070;6.0
800700000;6.0
80071;9.0
800710000;9.0
80073;9.0
800730000;9.0
80074;9.0
800740000;9.0
80076;6.0
800760000;6.0
80077;6.0
800770000;6.0
80078;6.0
800780000;6.0
80079;6.0
800790000;6.0
80080;9.0
800800000;9.0
80081;8.0
800810000;8.0
80082;6.0
800820000;6.0
80083;9.0
800830000;9.0
80084;9.0
800840000;9.0
80085;8.0
800850000;8.0
80086;9.0
800860000;9.0
80087;9.0
800870000;9.0
80088;6.0
800880000;6.0
80089;6.0
800890000;6.0
80090;9.0
800900000;9.0
80092;6.0
800920000;6.0
80093;9.0
800930000;9.0
80094;6.0
800940000;6.0
80095;8.0
800950000;8.0
80096;9.0
800960000;9.0
80097;9.0
800970000;9.0
80098;6.0
800980000;6.0
80099;6.0
800990000;6.0
80100;6.0
801000000;6.0
80101;6.0
801010000;6.0
80102;8.0
801020000;8.0
80103;8.0
801030000;8.0
80104;8.0
801040000;8.0
80105;8.0
801050000;8.0
80106;9.0
801060000;9.0
80107;6.0
801070000;6.0
80108;6.0
801080000;6.0
80109;8.0
801090000;8.0
80110;8.0
801100000;8.0
80112;8.0
801120000;8.0
80113;6.0
801130000;6.0
80114;9.0
801140000;9.0
80115;6.0
801150000;6.0
80116;6.0
801160000;6.0
80117;6.0
801170000;6.0
80118;8.0
801180000;8.0
80119;6.0
801190000;6.0
80120;6.0
801200000;6.0
80121;6.0
801210000;6.0
80122;6.0
801220000;6.0
80123;6.0
801230000;6.0
80124;8.0
801240000;8.0
80125;6.0
801250000;6.0
80126;9.0
801260000;9.0
80127;9.0
801270000;9.0
80128;6.0
801280000;6.0
80129;6.0
801290000;6.0
80130;6.0
801300000;6.0
80131;9.0
801310000;9.0
80132;6.0
801320000;6.0
80133;6.0
801330000;6.0
80134;8.0
801340000;8.0
80135;6.0
801350000;6.0
80136;10.0
801360000;10.0
80137;6.0
801370000;6.0
80138;6.0
801380000;6.0
80139;9.0
801390000;9.0
80140;6.0
801400000;6.0
80141;9.0
801410000;9.0
80142;8.0
801420000;8.0
80143;8.0
801430000;8.0
80144;6.0
801440000;6.0
80145;6.0
801450000;6.0
80146;6.0
801460000;6.0
80147;6.0
801470000;6.0
80148;8.0
801480000;8.0
80149;6.0
801490000;6.0
80150;6.0
801500000;6.0
80151;6.0
801510000;6.0
80152;9.0
801520000;9.0
80153;6.0
801530000;6.0
80154;8.0
801540000;8.0
80155;6.0
801550000;6.0
80156;6.0
801560000;6.0
80157;6.0
801570000;6.0
80158;6.0
801580000;6.0
80159;6.0
801590000;6.0
80160;6.0
801600000;6.0
80161;6.0
801610000;6.0
80162;9.0
801620000;9.0
80163;9.0
801630000;9.0
80164;10.0
801640000;10.0
80165;8.0
801650000;8.0
80166;6.0
801660000;6.0
80167;6.0
801670000;6.0
80168;6.0
801680000;6.0
80169;8.0
801690000;8.0
80170;6.0
801700000;6.0
80171;8.0
801710000;8.0
80172;8.0
801720000;8.0
80173;6.0
801730000;6.0
80174;6.0
801740000;6.0
80175;6.0
801750000;6.0
80176;6.0
801760000;6.0
80177;6.0
801770000;6.0
80179;6.0
801790000;6.0
80180;8.0
801800000;8.0
80181;6.0
801810000;6.0
80182;7.0
801820000;7.0
80183;6.0
801830000;6.0
80184;9.0
801840000;9.0
80185;6.0
801850000;6.0
80186;10.0
801860000;10.0
80187;6.0
801870000;6.0
80188;6.0
801880000;6.0
80189;6.0
801890000;6.0
80190;10.0
801900000;10.0
80191;6.0
801910000;6.0
80192;9.0
801920000;9.0
80193;6.0
801930000;6.0
80194;8.0
801940000;8.0
80195;8.0
801950000;8.0
80196;6.0
801960000;6.0
80197;8.0
801970000;8.0
80198;6.0
801980000;6.0
80199;6.0
801990000;6.0
80200;6.0
802000000;6.0
80201;6.0
802010000;6.0
80202;6.0
802020000;6.0
80203;6.0
802030000;6.0
80204;9.0
802040000;9.0
80205;9.0
802050000;9.0
80206;6.0
802060000;6.0
80207;9.0
802070000;9.0
80208;6.0
802080000;6.0
80209;6.0
802090000;6.0
80210;6.0
802100000;6.0
80211;10.0
802110000;10.0
80212;10.0
802120000;10.0
80213;6.0
802130000;6.0
80214;6.0
802140000;6.0
80215;6.0
802150000;6.0
80216;8.0
802160000;8.0
80217;6.0
802170000;6.0
80218;9.0
802180000;9.0
80219;8.0
802190000;8.0
80220;8.0
802200000;8.0
80221;6.0
802210000;6.0
80222;10.0
802220000;10.0
80223;9.0
802230000;9.0
80224;9.0
802240000;9.0
80225;6.0
802250000;6.0
80226;9.0
802260000;9.0
80227;9.0
802270000;9.0
80228;7.0
802280000;7.0
80229;6.0
802290000;6.0
80230;6.0
802300000;6.0
80231;6.0
802310000;6.0
80232;10.0
802320000;10.0
80233;6.0
802330000;6.0
80234;9.0
802340000;9.0
80235;10.0
802350000;10.0
80236;9.0
802360000;9.0
80237;6.0
802370000;6.0
80238;8.0
802380000;8.0
80239;7.0
802390000;7.0
80240;8.0
802400000;8.0
80241;9.0
802410000;9.0
80242;9.0
802420000;9.0
80243;6.0
802430000;6.0
80244;9.0
802440000;9.0
80245;8.0
802450000;8.0
80246;6.0
802460000;6.0
80247;6.0
802470000;6.0
80248;6.0
802480000;6.0
80249;6.0
802490000;6.0
80250;6.0
802500000;6.0
80251;6.0
802510000;6.0
80252;9.0
802520000;9.0
802530101;2.0
802530201;5.0
802530301;10.0
80256;6.0
802560000;6.0
80258;8.0
802580000;8.0
80259;8.0
802590000;8.0
80260;6.0
802600000;6.0
80261;6.0
802610000;6.0
80262;6.0
802620000;6.0
80263;9.0
802630000;9.0
80264;7.0
802640000;7.0
80265;9.0
802650000;9.0
80266;6.0
802660000;6.0
80267;8.0
802670000;8.0
80268;6.0
802680000;6.0
80269;6.0
802690000;6.0
80270;7.0
802700000;7.0
80271;9.0
802710000;9.0
80272;9.0
802720000;9.0
80273;6.0
802730000;6.0
80274;10.0
802740000;10.0
80275;9.0
802750000;9.0
80276;6.0
802760000;6.0
80278;6.0
802780000;6.0
80279;6.0
802790000;6.0
80280;6.0
802800000;6.0
80281;6.0
802810000;6.0
80282;6.0
802820000;6.0
80283;6.0
802830000;6.0
80284;6.0
802840000;6.0
80285;6.0
802850000;6.0
80287;9.0
802870000;9.0
80288;9.0
802880000;9.0
80290;6.0
802900000;6.0
80291;6.0
802910000;6.0
80292;6.0
802920000;6.0
80293;9.0
802930000;9.0
80294;6.0
802940000;6.0
80295;9.0
802950000;9.0
80296;9.0
802960000;9.0
80297;6.0
802970000;6.0
80298;6.0
802980000;6.0
80299;8.0
802990000;8.0
80300;6.0
803000000;6.0
80301;8.0
803010000;8.0
80302;10.0
803020000;10.0
80303;8.0
803030000;8.0
80304;6.0
803040000;6.0
80305;6.0
803050000;6.0
80306;6.0
803060000;6.0
80307;9.0
803070000;9.0
80308;10.0
803080000;10.0
80310;6.0
803100000;6.0
80311;6.0
803110000;6.0
80312;9.0
803120000;9.0
80313;6.0
803130000;6.0
80314;8.0
803140000;8.0
80315;6.0
803150000;6.0
80316;6.0
803160000;6.0
80317;6.0
803170000;6.0
80318;10.0
803180000;10.0
80319;8.0
803190000;8.0
80320;6.0
803200000;6.0
80321;6.0
803210000;6.0
80322;6.0
803220000;6.0
80324;8.0
803240000;8.0
80325;6.0
803250000;6.0
80326;8.0
803260000;8.0
80327;6.0
803270000;6.0
80328;8.0
803280000;8.0
80329;6.0
803290000;6.0
80330;8.0
803300000;8.0
80331;6.0
803310000;6.0
80332;9.0
803320000;9.0
80333;7.0
803330000;7.0
80334;8.0
803340000;8.0
80335;9.0
803350000;9.0
80336;8.0
803360000;8.0
80337;6.0
803370000;6.0
80338;9.0
803380000;9.0
80339;6.0
803390000;6.0
80340;9.0
803400000;9.0
80341;6.0
803410000;6.0
80342;6.0
803420000;6.0
80343;6.0
803430000;6.0
80344;6.0
803440000;6.0
80345;9.0
803450000;9.0
80346;6.0
803460000;6.0
80347;6.0
803470000;6.0
80348;8.0
803480000;8.0
80349;6.0
803490000;6.0
80350;6.0
803500000;6.0
80351;6.0
803510000;6.0
80352;8.0
803520000;8.0
80353;9.0
803530000;9.0
80354;6.0
803540000;6.0
80355;9.0
803550000;9.0
80356;6.0
803560000;6.0
80357;6.0
803570000;6.0
80358;6.0
803580000;6.0
80359;6.0
803590000;6.0
80360;10.0
803600000;10.0
80361;8.0
803610000;8.0
80362;6.0
803620000;6.0
80364;6.0
803640000;6.0
80365;6.0
803650000;6.0
80366;6.0
803660000;6.0
80367;8.0
803670000;8.0
80368;10.0
803680000;10.0
80369;6.0
803690000;6.0
80371;6.0
803710000;6.0
80372;6.0
803720000;6.0
80373;10.0
803730000;10.0
80374;6.0
803740000;6.0
80375;6.0
803750000;6.0
80376;6.0
803760000;6.0
80377;9.0
803770000;9.0
80378;8.0
803780000;8.0
80379;6.0
803790000;6.0
80380;8.0
803800000;8.0
80381;8.0
803810000;8.0
80383;6.0
803830000;6.0
80384;6.0
803840000;6.0
80385;8.0
803850000;8.0
80386;6.0
803860000;6.0
80387;6.0
803870000;6.0
80388;6.0
803880000;6.0
80389;8.0
803890000;8.0
80390;6.0
803900000;6.0
80391;6.0
803910000;6.0
80392;6.0
803920000;6.0
80393;6.0
803930000;6.0
80395;8.0
803950000;8.0
80396;6.0
803960000;6.0
80397;6.0
803970000;6.0
80399;6.0
803990000;6.0
80400;9.0
804000000;9.0
80401;6.0
804010000;6.0
80402;6.0
804020000;6.0
80403;8.0
804030000;8.0
80404;8.0
804040000;8.0
80405;6.0
804050000;6.0
80406;9.0
804060000;9.0
80407;6.0
804070000;6.0
80408;6.0
804080000;6.0
80409;6.0
804090000;6.0
804100101;10.0
804100201;5.0
80411;6.0
804110000;6.0
80412;6.0
804120000;6.0
80413;6.0
804130000;6.0
80414;6.0
804140000;6.0
80415;6.0
804150000;6.0
80416;6.0
804160000;6.0
80417;10.0
804170000;10.0
80418;8.0
804180000;8.0
80419;9.0
804190000;9.0
80420;6.0
804200000;6.0
80421;6.0
804210000;6.0
80422;6.0
804220000;6.0
80423;6.0
804230000;6.0
80424;6.0
804240000;6.0
80425;6.0
804250000;6.0
80426;8.0
804260000;8.0
80427;6.0
804270000;6.0
80428;9.0
804280000;9.0
80429;6.0
804290000;6.0
80430;9.0
804300000;9.0
80431;6.0
804310000;6.0
80432;9.0
804320000;9.0
80433;6.0
804330000;6.0
80434;6.0
804340000;6.0
80435;8.0
804350000;8.0
80436;8.0
804360000;8.0
80437;8.0
804370000;8.0
80438;9.0
804380000;9.0
80439;6.0
804390000;6.0
80440;8.0
804400000;8.0
80442;6.0
804420000;6.0
80443;9.0
804430000;9.0
80444;6.0
804440000;6.0
80445;8.0
804450000;8.0
80446;6.0
804460000;6.0
80447;6.0
804470000;6.0
80449;6.0
804490000;6.0
80450;6.0
804500000;6.0
80451;6.0
804510000;6.0
80452;9.0
804520000;9.0
80453;8.0
804530000;8.0
80455;8.0
804550000;8.0
80456;6.0
804560000;6.0
80458;6.0
804580000;6.0
80459;6.0
804590000;6.0
80460;8.0
804600000;8.0
80461;6.0
804610000;6.0
80462;9.0
804620000;9.0
80463;6.0
804630000;6.0
80464;6.0
804640000;6.0
80465;6.0
804650000;6.0
80466;6.0
804660000;6.0
80467;6.0
804670000;6.0
80468;6.0
804680000;6.0
80469;6.0
804690000;6.0
80470;6.0
804700000;6.0
80472;6.0
804720000;6.0
80473;6.0
804730000;6.0
80474;6.0
804740000;6.0
80475;6.0
804750000;6.0
80476;9.0
804760000;9.0
80477;8.0
804770000;8.0
80478;6.0
804780000;6.0
80479;6.0
804790000;6.0
80480;6.0
804800000;6.0
80481;9.0
804810000;9.0
80482;6.0
804820000;6.0
80484;6.0
804840000;6.0
80485;9.0
804850000;9.0
80486;8.0
804860000;8.0
80487;8.0
804870000;8.0
80488;10.0
804880000;10.0
80489;5.0
804890000;5.0
80490;6.0
804900000;6.0
80491;6.0
804910000;6.0
80493;6.0
804930000;6.0
80494;6.0
804940000;6.0
80495;10.0
804950000;10.0
80496;9.0
804960000;9.0
80497;6.0
804970000;6.0
80498;6.0
804980000;6.0
80499;6.0
804990000;6.0
80500;9.0
805000000;9.0
80501;6.0
805010000;6.0
80502;6.0
805020000;6.0
80503;8.0
805030000;8.0
80504;8.0
805040000;8.0
80505;6.0
805050000;6.0
80507;6.0
805070000;6.0
80508;9.0
805080000;9.0
80509;9.0
805090000;9.0
80511;9.0
805110000;9.0
80512;6.0
805120000;6.0
80513;6.0
805130000;6.0
80514;8.0
805140000;8.0
80515;6.0
805150000;6.0
80516;6.0
805160000;6.0
80517;8.0
805170000;8.0
80518;6.0
805180000;6.0
80519;6.0
805190000;6.0
80520;6.0
805200000;6.0
80521;8.0
805210000;8.0
80522;6.0
805220000;6.0
80523;6.0
805230000;6.0
80524;9.0
805240000;9.0
80525;8.0
805250000;8.0
80526;6.0
805260000;6.0
80527;6.0
805270000;6.0
80528;7.0
805280000;7.0
80529;6.0
805290000;6.0
80530;6.0
805300000;6.0
80531;9.0
805310000;9.0
80532;8.0
805320000;8.0
80533;2.0
805330000;2.0
80535;6.0
805350000;6.0
80536;6.0
805360000;6.0
80537;6.0
805370000;6.0
80538;6.0
805380000;6.0
80540;9.0
805400000;9.0
80541;6.0
805410000;6.0
80542;6.0
805420000;6.0
80543;6.0
805430000;6.0
80544;6.0
805440000;6.0
80545;6.0
805450000;6.0
80546;8.0
805460000;8.0
80547;6.0
805470000;6.0
80548;6.0
805480000;6.0
80549;6.0
805490000;6.0
80550;6.0
805500000;6.0
80551;9.0
805510000;9.0
80552;10.0
805520000;10.0
80553;6.0
805530000;6.0
80554;8.0
805540000;8.0
80555;6.0
805550000;6.0
80556;8.0
805560000;8.0
80557;9.0
805570000;9.0
80558;6.0
805580000;6.0
80559;9.0
805590000;9.0
80560;6.0
805600000;6.0
80561;2.0
805610000;2.0
80562;6.0
805620000;6.0
80563;8.0
805630000;8.0
80565;6.0
805650000;6.0
80566;6.0
805660000;6.0
80568;6.0
805680000;6.0
80569;9.0
805690000;9.0
80570;10.0
805700000;10.0
80571;9.0
805710000;9.0
80572;8.0
805720000;8.0
80573;6.0
805730000;6.0
80574;6.0
805740000;6.0
80575;6.0
805750000;6.0
80576;6.0
805760000;6.0
80577;6.0
805770000;6.0
80578;6.0
805780000;6.0
80579;9.0
805790000;9.0
80580;8.0
805800000;8.0
80582;6.0
805820000;6.0
80583;6.0
805830000;6.0
80584;6.0
805840000;6.0
80585;10.0
805850000;10.0
80586;10.0
805860000;10.0
80587;9.0
805870000;9.0
80588;6.0
805880000;6.0
80589;6.0
805890000;6.0
80590;6.0
805900000;6.0
80591;8.0
805910000;8.0
80592;6.0
805920000;6.0
80593;8.0
805930000;8.0
80594;6.0
805940000;6.0
80595;6.0
805950000;6.0
80596;6.0
805960000;6.0
80597;6.0
805970000;6.0
80598;10.0
805980000;10.0
80599;6.0
805990000;6.0
80600;10.0
806000000;10.0
80601;9.0
806010000;9.0
80602;9.0
806020000;9.0
80603;8.0
806030000;8.0
80604;8.0
806040000;8.0
80605;9.0
806050000;9.0
80606;10.0
806060000;10.0
80607;6.0
806070000;6.0
80608;9.0
806080000;9.0
80609;6.0
806090000;6.0
80611;6.0
806110000;6.0
80613;8.0
806130000;8.0
80614;6.0
806140000;6.0
80615;6.0
806150000;6.0
80616;6.0
806160000;6.0
80617;9.0
806170000;9.0
80618;9.0
806180000;9.0
80619;6.0
806190000;6.0
806200101;1.0
806200201;5.0
806200301;10.0
806200401;10.0
80621;6.0
806210000;6.0
80622;9.0
806220000;9.0
80623;6.0
806230000;6.0
80624;6.0
806240000;6.0
80625;9.0
806250000;9.0
80626;6.0
806260000;6.0
80627;6.0
806270000;6.0
80628;6.0
806280000;6.0
80629;6.0
806290000;6.0
80630;10.0
806300000;10.0
80631;8.0
806310000;8.0
80632;9.0
806320000;9.0
80633;8.0
806330000;8.0
80634;6.0
806340000;6.0
80635;9.0
806350000;9.0
80637;6.0
806370000;6.0
80638;6.0
806380000;6.0
80639;6.0
806390000;6.0
80640;6.0
806400000;6.0
80642;6.0
806420000;6.0
80643;6.0
806430000;6.0
80644;6.0
806440000;6.0
80645;6.0
806450000;6.0
80646;8.0
806460000;8.0
80647;6.0
